user_id,user_name,drinking_usage_litres,bathing_usage_litres,cooking_usage_litres,washing_usage_litres,other_usage_litres,total_usage_litres,Water_Usage_Category
59,Anahita Ravel,2.33,54.6,42.95,65.84,13.91,179.63,High
60,Hunar Sachar,3.03,11.7,39.12,56.0,21.71,131.56,Normal
61,Anika Kumar,4.62,18.8,55.66,14.93,18.08,112.09,Normal
62,Shayak Bassi,1.1,10.51,44.22,22.54,10.0,88.37,Low
63,Rasha Sundaram,1.63,13.33,35.65,11.72,12.84,75.17,Low
64,Navya Vasa,1.69,58.42,58.85,30.93,27.98,177.87,High
65,Kismat Thakkar,4.33,18.64,13.72,31.52,33.47,101.68,Normal
66,Ivana Iyengar,3.49,25.28,33.2,7.96,15.78,85.71,Low
67,Taimur Ramanathan,3.63,31.01,25.46,75.12,38.67,173.89,High
68,Sara Goda,1.3,45.05,27.78,50.56,9.93,134.62,Normal
69,Anya Hans,3.02,47.19,41.93,27.22,17.34,136.7,High
70,Renee Bath,3.0,22.89,37.91,48.53,19.23,131.56,Normal
71,Rati Dua,4.22,33.32,28.69,14.51,6.77,87.51,Low
72,Devansh Kapadia,4.33,21.22,19.67,44.75,24.45,114.42,Normal
73,Shray Jayaraman,1.94,43.77,31.23,16.39,15.56,108.89,Normal
74,Madhup Batra,3.16,50.36,39.21,22.21,7.0,121.94,Normal
75,Aayush Shenoy,4.58,22.77,5.61,72.01,18.92,123.89,Normal
76,Purab Viswanathan,4.31,5.09,42.27,5.53,15.62,72.82,Low
77,Zeeshan Shere,3.09,37.59,43.03,55.11,12.17,150.99,High
78,Anahi Sachar,1.96,24.01,26.44,24.54,28.71,105.66,Normal
79,Navya Doshi,3.73,57.61,21.25,46.79,10.16,139.54,High
80,Kartik Madan,1.89,10.43,27.28,45.23,35.09,119.92,Normal
81,Samarth Shenoy,3.74,16.95,32.83,18.96,38.31,110.79,Normal
82,Samar Chahal,3.54,54.24,49.23,32.73,31.02,170.76,High
83,Mamooty Kata,3.25,5.16,20.81,28.65,27.07,84.94,Low
84,Saira Comar,1.78,28.09,58.8,49.96,26.57,165.2,High
85,Lavanya Kurian,4.95,9.34,7.38,41.98,38.84,102.49,Normal
86,Madhav Butala,4.12,29.68,53.55,77.71,18.59,183.65,High
87,Neysa Bir,1.65,45.08,38.6,28.68,31.43,145.44,High
88,Samar Gour,2.68,49.03,43.33,53.27,13.31,161.62,High
89,Pranay Varma,1.31,9.65,48.68,15.84,2.2,77.68,Low
90,Baiju Balan,3.98,8.96,29.18,56.31,23.01,121.44,Normal
91,Oorja Goyal,3.81,20.27,48.69,7.02,27.81,107.6,Normal
92,Nehmat Yohannan,2.12,35.17,34.54,49.43,36.33,157.59,High
93,Samarth Bassi,4.41,5.77,29.54,54.43,26.82,120.97,Normal
94,Sana Majumdar,2.48,57.89,37.82,32.08,8.34,138.61,High
95,Kavya Taneja,2.9,59.74,10.61,18.47,13.11,104.83,Normal
96,Miraan Mannan,4.09,56.22,43.02,13.69,9.56,126.58,Normal
97,Samarth Sampath,1.98,16.51,14.3,7.26,35.56,75.61,Low
98,Samiha Shan,3.34,26.85,57.71,53.36,6.6,147.86,High
99,Dhanush Maharaj,3.92,40.34,55.84,48.61,27.84,176.55,High
100,Rhea Sama,3.13,51.18,57.65,40.64,24.72,177.32,High
1,Charvi Cherian,3.98,27.76,12.13,17.56,12.26,73.69,Low
2,Romil Khosla,3.8,58.88,24.16,65.81,28.47,181.12,High
3,Keya Sharaf,2.54,27.04,26.57,54.47,37.68,148.3,High
4,Dhruv Sankaran,1.87,30.18,20.03,21.04,6.92,80.04,Low
5,Indrans Bhavsar,4.9,31.9,14.32,44.74,9.99,105.85,Normal
6,Tejas Lalla,4.8,5.54,18.25,7.14,10.88,46.61,Low
7,Vivaan Vaidya,4.46,18.15,20.48,62.58,31.83,137.5,High
8,Khushi Chandran,1.01,48.82,30.4,32.66,1.12,114.01,Normal
9,Chirag Dugal,3.59,6.22,17.14,34.11,24.25,85.31,Low
10,Kismat Bhalla,1.71,50.55,21.25,15.2,17.89,106.6,Normal
11,Alia D’Alia,3.89,44.03,46.6,21.74,2.99,119.25,Normal
12,Nitya Dyal,3.91,34.49,44.86,20.04,19.2,122.5,Normal
13,Anaya Choudhary,2.11,14.26,31.42,63.88,17.86,129.53,Normal
14,Jiya Sandal,1.61,21.99,47.73,13.76,35.02,120.11,Normal
15,Tara Borra,2.42,8.36,12.04,29.51,37.42,89.75,Low
16,Kiaan Cherian,3.91,9.24,48.28,22.11,10.75,94.29,Low
17,Adira Lad,1.37,15.17,30.56,23.2,31.59,101.89,Normal
18,Reyansh Aggarwal,3.47,56.35,57.24,13.37,30.89,161.32,High
19,Ishaan Golla,4.78,42.86,45.41,51.89,4.31,149.25,High
20,Vihaan Kuruvilla,2.23,46.72,21.05,35.28,30.56,135.84,High
21,Madhav Swaminathan,2.21,18.67,11.61,37.66,16.26,86.41,Low
22,Reyansh Dasgupta,4.69,49.84,39.64,70.56,11.52,176.25,High
23,Ryan Tata,3.73,45.39,20.35,5.5,14.99,89.96,Low
24,Damini Kalita,1.57,53.18,56.72,19.65,25.28,156.4,High
25,Neysa Dhar,3.68,59.49,5.12,62.66,8.02,138.97,High
26,Arnav Chauhan,3.89,17.42,55.64,47.81,30.35,155.11,High
27,Rania Rastogi,4.61,37.8,43.04,17.71,29.77,132.93,Normal
28,Indrajit Ganguly,4.68,56.71,52.84,14.04,24.96,153.23,High
29,Akarsh Warrior,3.35,17.65,25.23,55.02,20.18,121.43,Normal
30,Ivan Sheth,3.97,5.71,25.5,25.02,19.75,79.95,Low
31,Miraan Wali,4.84,21.53,22.64,27.37,4.09,80.47,Low
32,Akarsh Doshi,1.72,11.01,30.35,72.5,5.93,121.51,Normal
33,Sumer Ratti,1.25,21.52,16.38,68.75,28.38,136.28,High
34,Adah Subramaniam,4.01,44.28,42.03,19.32,2.29,111.93,Normal
35,Oorja Kashyap,1.44,26.37,25.96,67.42,25.37,146.56,High
36,Misha Singhal,1.72,23.38,52.09,78.16,13.06,168.41,High
37,Yuvaan Lal,1.77,33.14,16.2,68.5,12.78,132.39,Normal
38,Vritika Sibal,4.81,51.47,12.04,34.42,23.49,126.23,Normal
39,Shaan Bassi,2.76,9.91,56.36,43.19,23.58,135.8,High
40,Rohan Roy,3.92,51.3,23.18,12.64,31.42,122.46,Normal
41,Kabir Tank,1.93,20.24,30.79,79.67,12.02,144.65,High
42,Anya Wagle,4.39,31.43,34.88,27.91,37.53,136.14,High
43,Kashvi Mandal,4.53,45.38,42.46,56.46,2.41,151.24,High
44,Eva Ganesh,3.83,21.21,9.53,48.59,35.56,118.72,Normal
45,Faiyaz Choudhry,3.03,37.54,18.23,56.15,7.7,122.65,Normal
46,Suhana Babu,1.23,46.5,14.18,70.48,31.73,164.12,High
47,Pihu Chandran,2.47,58.09,52.83,28.03,6.55,147.97,High
48,Samar Acharya,2.93,33.69,42.01,53.59,6.72,138.94,High
49,Vanya Dhar,1.59,56.86,6.67,8.49,37.66,111.27,Normal
50,Indranil Tank,2.0,38.26,17.6,78.84,10.35,147.05,High
51,Arnav Sha,4.18,54.18,31.62,76.26,4.39,170.63,High
52,Uthkarsh Suri,4.14,34.93,44.68,16.95,21.22,121.92,Normal
53,Mannat Bal,4.98,46.53,47.56,75.9,15.25,190.22,High
54,Umang Das,4.19,33.65,12.8,10.82,1.08,62.54,Low
55,Shanaya Venkataraman,3.56,6.59,40.87,20.45,19.2,90.67,Low
56,Indrans Deol,4.56,52.67,29.59,35.76,21.95,144.53,High
57,Yuvaan Boase,3.72,8.97,43.54,11.48,37.56,105.27,Normal
58,Romil Chakraborty,1.11,59.57,57.94,9.77,4.05,132.44,Normal
59,Anahita Ravel,2.03,52.02,32.24,16.28,21.02,123.59,Normal
60,Hunar Sachar,1.31,12.07,12.77,57.6,39.99,123.74,Normal
61,Anika Kumar,1.74,32.25,50.57,28.11,9.22,121.89,Normal
62,Shayak Bassi,3.35,10.09,25.0,28.6,3.52,70.56,Low
63,Rasha Sundaram,4.09,15.21,51.85,54.4,26.46,152.01,High
64,Navya Vasa,3.25,39.54,19.76,39.66,7.54,109.75,Normal
65,Kismat Thakkar,2.82,14.92,52.36,18.74,15.99,104.83,Normal
66,Ivana Iyengar,4.41,14.08,8.18,42.0,26.33,95.0,Low
67,Taimur Ramanathan,2.55,38.16,43.37,29.96,28.04,142.08,High
68,Sara Goda,2.92,36.5,50.22,30.15,39.77,159.56,High
69,Anya Hans,2.93,18.94,15.32,79.01,10.26,126.46,Normal
70,Renee Bath,4.77,57.92,19.31,45.72,34.46,162.18,High
71,Rati Dua,1.36,41.16,50.81,41.35,4.17,138.85,High
72,Devansh Kapadia,4.04,48.33,9.07,11.9,7.97,81.31,Low
73,Shray Jayaraman,3.53,21.89,58.71,67.84,19.75,171.72,High
74,Madhup Batra,4.87,16.09,37.12,6.42,34.81,99.31,Low
75,Aayush Shenoy,2.07,36.68,5.26,59.35,26.85,130.21,Normal
76,Purab Viswanathan,4.32,56.9,11.84,71.83,30.61,175.5,High
77,Zeeshan Shere,2.24,52.68,56.26,6.32,23.91,141.41,High
78,Anahi Sachar,3.87,38.14,33.32,55.78,12.74,143.85,High
79,Navya Doshi,3.64,19.57,41.93,44.18,35.31,144.63,High
80,Kartik Madan,2.57,52.92,39.55,21.15,2.91,119.1,Normal
81,Samarth Shenoy,3.78,42.41,42.39,22.3,27.63,138.51,High
82,Samar Chahal,4.33,47.93,54.09,5.85,9.15,121.35,Normal
83,Mamooty Kata,3.02,28.75,26.16,77.35,4.35,139.63,High
84,Saira Comar,3.37,53.49,7.81,62.16,25.1,151.93,High
85,Lavanya Kurian,3.54,39.92,15.42,19.55,12.28,90.71,Low
86,Madhav Butala,1.22,16.42,28.8,61.19,37.36,144.99,High
87,Neysa Bir,3.44,9.93,19.5,78.35,39.39,150.61,High
88,Samar Gour,3.24,35.32,37.52,12.84,37.54,126.46,Normal
89,Pranay Varma,2.31,45.89,49.2,79.74,1.72,178.86,High
90,Baiju Balan,1.66,52.98,22.96,17.57,34.66,129.83,Normal
91,Oorja Goyal,4.64,59.99,40.49,32.03,27.53,164.68,High
92,Nehmat Yohannan,4.9,54.33,58.9,78.83,37.07,234.03,High
93,Samarth Bassi,2.62,25.34,32.83,35.83,37.67,134.29,Normal
94,Sana Majumdar,3.26,19.81,40.29,61.11,23.02,147.49,High
95,Kavya Taneja,3.74,59.12,34.04,28.42,3.55,128.87,Normal
96,Miraan Mannan,1.97,18.05,50.93,34.48,8.11,113.54,Normal
97,Samarth Sampath,3.54,13.92,30.35,28.84,16.27,92.92,Low
98,Samiha Shan,4.26,18.48,20.43,79.37,7.21,129.75,Normal
99,Dhanush Maharaj,1.87,25.57,24.08,61.29,32.68,145.49,High
100,Rhea Sama,3.28,48.62,44.48,34.89,17.9,149.17,High
1,Charvi Cherian,3.32,13.23,53.13,75.91,5.44,151.03,High
2,Romil Khosla,2.29,26.51,10.95,67.04,34.76,141.55,High
3,Keya Sharaf,4.05,28.39,30.3,72.33,20.21,155.28,High
4,Dhruv Sankaran,4.46,50.3,37.72,53.99,21.96,168.43,High
5,Indrans Bhavsar,4.22,31.04,22.68,11.65,1.27,70.86,Low
6,Tejas Lalla,3.5,5.8,9.73,71.72,20.77,111.52,Normal
7,Vivaan Vaidya,4.8,20.95,15.44,30.13,15.34,86.66,Low
8,Khushi Chandran,3.99,12.83,38.88,54.97,4.09,114.76,Normal
9,Chirag Dugal,4.33,22.98,9.39,6.28,11.29,54.27,Low
10,Kismat Bhalla,2.89,15.89,52.12,10.74,26.88,108.52,Normal
11,Alia D’Alia,3.86,27.57,44.93,74.56,4.13,155.05,High
12,Nitya Dyal,3.1,42.11,58.25,73.9,37.26,214.62,High
13,Anaya Choudhary,1.97,47.86,45.24,55.85,19.18,170.1,High
14,Jiya Sandal,2.91,46.41,49.96,18.81,18.22,136.31,High
15,Tara Borra,3.57,41.43,52.52,36.8,38.0,172.32,High
16,Kiaan Cherian,2.64,59.0,47.41,12.99,25.84,147.88,High
17,Adira Lad,2.59,39.8,10.63,43.87,37.47,134.36,Normal
18,Reyansh Aggarwal,4.03,56.43,46.78,13.11,37.82,158.17,High
19,Ishaan Golla,3.41,55.74,10.77,64.99,16.84,151.75,High
20,Vihaan Kuruvilla,2.54,51.44,59.6,44.26,30.06,187.9,High
21,Madhav Swaminathan,3.68,9.26,34.59,78.18,2.77,128.48,Normal
22,Reyansh Dasgupta,2.58,42.12,45.85,25.09,21.78,137.42,High
23,Ryan Tata,2.23,33.92,33.43,42.55,9.59,121.72,Normal
24,Damini Kalita,3.25,16.7,14.06,63.97,9.86,107.84,Normal
25,Neysa Dhar,1.51,22.32,55.68,25.38,19.23,124.12,Normal
26,Arnav Chauhan,2.81,46.16,53.94,46.62,24.33,173.86,High
27,Rania Rastogi,2.66,36.54,40.41,34.41,5.03,119.05,Normal
28,Indrajit Ganguly,4.68,41.9,6.41,48.28,35.81,137.08,High
29,Akarsh Warrior,1.88,53.65,24.2,79.62,27.82,187.17,High
30,Ivan Sheth,1.01,14.49,17.21,42.24,3.71,78.66,Low
31,Miraan Wali,4.27,48.92,47.39,53.01,18.39,171.98,High
32,Akarsh Doshi,3.41,58.17,33.28,35.23,6.11,136.2,High
33,Sumer Ratti,1.19,43.87,40.03,54.39,15.91,155.39,High
34,Adah Subramaniam,3.16,22.46,36.0,31.81,5.28,98.71,Low
35,Oorja Kashyap,4.92,57.47,49.44,12.41,16.5,140.74,High
36,Misha Singhal,1.44,9.02,8.19,24.83,11.17,54.65,Low
37,Yuvaan Lal,4.37,26.11,56.51,6.49,18.42,111.9,Normal
38,Vritika Sibal,1.81,32.49,45.6,41.11,29.69,150.7,High
39,Shaan Bassi,4.6,50.1,49.12,66.53,15.33,185.68,High
40,Rohan Roy,3.19,34.09,15.85,29.33,19.83,102.29,Normal
41,Kabir Tank,2.64,6.68,19.12,76.74,6.76,111.94,Normal
42,Anya Wagle,2.07,22.84,13.14,59.54,2.71,100.3,Normal
43,Kashvi Mandal,4.55,32.5,41.17,54.81,20.53,153.56,High
44,Eva Ganesh,1.13,13.07,18.96,57.05,37.59,127.8,Normal
45,Faiyaz Choudhry,4.63,18.8,31.59,51.45,16.49,122.96,Normal
46,Suhana Babu,3.23,10.82,14.73,40.91,4.49,74.18,Low
47,Pihu Chandran,1.24,29.43,13.42,7.7,35.81,87.6,Low
48,Samar Acharya,2.83,14.5,32.59,22.89,7.44,80.25,Low
49,Vanya Dhar,1.89,7.73,47.95,49.46,30.66,137.69,High
50,Indranil Tank,4.78,6.88,57.65,58.23,11.11,138.65,High
51,Arnav Sha,4.2,18.03,47.41,32.9,27.91,130.45,Normal
52,Uthkarsh Suri,4.99,16.89,30.42,22.61,23.05,97.96,Low
53,Mannat Bal,2.9,14.21,35.8,8.62,25.16,86.69,Low
54,Umang Das,4.26,17.98,9.16,13.14,1.96,46.5,Low
55,Shanaya Venkataraman,4.1,53.4,6.24,12.26,36.04,112.04,Normal
56,Indrans Deol,3.2,13.28,41.22,46.55,14.77,119.02,Normal
57,Yuvaan Boase,4.55,55.01,55.08,38.59,34.77,188.0,High
58,Romil Chakraborty,4.91,10.12,56.5,50.26,21.57,143.36,High
59,Anahita Ravel,3.51,19.96,32.27,6.85,24.82,87.41,Low
60,Hunar Sachar,4.16,17.05,46.41,62.15,22.18,151.95,High
61,Anika Kumar,1.01,11.71,44.36,24.77,19.12,100.97,Normal
62,Shayak Bassi,3.58,11.13,22.46,47.67,4.49,89.33,Low
63,Rasha Sundaram,1.96,24.73,23.55,10.81,30.89,91.94,Low
64,Navya Vasa,4.42,41.09,45.9,49.55,9.54,150.5,High
65,Kismat Thakkar,4.6,45.69,35.73,72.58,3.97,162.57,High
66,Ivana Iyengar,3.6,23.96,11.09,72.21,1.15,112.01,Normal
67,Taimur Ramanathan,3.56,43.21,17.23,69.51,7.79,141.3,High
68,Sara Goda,1.87,11.99,53.95,44.52,29.09,141.42,High
69,Anya Hans,1.64,53.79,7.41,57.37,31.49,151.7,High
70,Renee Bath,3.7,35.04,43.17,11.01,33.76,126.68,Normal
71,Rati Dua,3.82,45.74,52.2,70.24,20.35,192.35,High
72,Devansh Kapadia,3.52,8.0,37.81,70.5,7.28,127.11,Normal
73,Shray Jayaraman,4.42,55.6,55.03,76.65,18.08,209.78,High
74,Madhup Batra,2.88,39.97,41.07,7.32,18.48,109.72,Normal
75,Aayush Shenoy,4.37,58.15,8.1,51.52,24.37,146.51,High
76,Purab Viswanathan,2.92,31.4,44.89,61.93,6.14,147.28,High
77,Zeeshan Shere,2.01,9.35,17.95,32.1,1.47,62.88,Low
78,Anahi Sachar,1.15,12.83,6.81,66.54,5.1,92.43,Low
79,Navya Doshi,4.09,9.29,5.38,41.07,38.93,98.76,Low
80,Kartik Madan,4.86,37.28,23.45,11.42,22.69,99.7,Low
81,Samarth Shenoy,1.09,21.64,40.04,56.11,27.24,146.12,High
82,Samar Chahal,2.1,31.32,54.14,67.89,16.46,171.91,High
83,Mamooty Kata,4.88,37.17,34.17,35.93,8.94,121.09,Normal
84,Saira Comar,1.03,9.39,37.02,46.77,2.02,96.23,Low
85,Lavanya Kurian,2.96,49.15,6.47,46.46,25.15,130.19,Normal
86,Madhav Butala,3.37,56.4,7.0,40.18,12.32,119.27,Normal
87,Neysa Bir,3.67,8.18,10.43,39.44,31.75,93.47,Low
88,Samar Gour,3.38,51.95,39.61,46.15,12.74,153.83,High
89,Pranay Varma,3.16,9.49,15.8,75.93,36.55,140.93,High
90,Baiju Balan,4.52,14.14,12.17,25.25,34.38,90.46,Low
91,Oorja Goyal,4.07,35.6,5.13,70.99,32.6,148.39,High
92,Nehmat Yohannan,3.7,51.96,59.96,51.25,27.13,194.0,High
93,Samarth Bassi,1.74,59.9,44.92,34.28,26.2,167.04,High
94,Sana Majumdar,4.62,24.8,10.9,14.59,13.29,68.2,Low
95,Kavya Taneja,2.7,8.49,13.56,18.63,21.75,65.13,Low
96,Miraan Mannan,3.9,52.82,9.39,37.24,30.29,133.64,Normal
97,Samarth Sampath,3.75,46.76,19.03,78.24,24.16,171.94,High
98,Samiha Shan,3.27,58.02,45.51,47.69,21.36,175.85,High
99,Dhanush Maharaj,1.4,22.52,50.55,6.13,13.87,94.47,Low
100,Rhea Sama,3.69,30.95,37.13,42.3,16.16,130.23,Normal
1,Charvi Cherian,1.56,12.43,46.67,69.0,18.27,147.93,High
2,Romil Khosla,4.36,27.81,26.36,8.25,19.6,86.38,Low
3,Keya Sharaf,4.03,55.08,6.02,71.19,17.03,153.35,High
4,Dhruv Sankaran,3.52,40.62,41.16,45.96,8.54,139.8,High
5,Indrans Bhavsar,1.89,9.73,50.97,59.86,23.76,146.21,High
6,Tejas Lalla,3.1,9.66,38.22,18.5,4.41,73.89,Low
7,Vivaan Vaidya,4.42,43.25,56.94,38.68,24.6,167.89,High
8,Khushi Chandran,2.59,22.7,49.64,33.14,31.48,139.55,High
9,Chirag Dugal,4.57,48.57,25.49,14.56,27.1,120.29,Normal
10,Kismat Bhalla,4.8,18.75,47.27,45.22,17.66,133.7,Normal
11,Alia D’Alia,1.78,19.57,8.42,25.17,25.37,80.31,Low
12,Nitya Dyal,3.96,36.21,15.01,73.5,3.55,132.23,Normal
13,Anaya Choudhary,2.76,34.67,7.27,33.91,30.8,109.41,Normal
14,Jiya Sandal,4.83,43.06,55.4,21.8,3.65,128.74,Normal
15,Tara Borra,2.08,26.41,26.6,69.91,9.89,134.89,Normal
16,Kiaan Cherian,2.96,37.4,44.46,52.34,8.17,145.33,High
17,Adira Lad,3.3,53.09,57.86,56.2,13.17,183.62,High
18,Reyansh Aggarwal,4.4,44.59,10.11,49.73,16.16,124.99,Normal
19,Ishaan Golla,1.64,21.83,43.34,10.19,31.66,108.66,Normal
20,Vihaan Kuruvilla,2.04,53.75,50.68,64.37,30.49,201.33,High
21,Madhav Swaminathan,3.47,18.53,13.6,56.22,25.57,117.39,Normal
22,Reyansh Dasgupta,4.6,59.47,20.84,5.69,18.56,109.16,Normal
23,Ryan Tata,4.62,40.92,18.39,36.97,29.02,129.92,Normal
24,Damini Kalita,2.25,32.51,15.81,30.63,36.7,117.9,Normal
25,Neysa Dhar,1.92,33.37,21.96,59.65,39.46,156.36,High
26,Arnav Chauhan,3.83,32.81,47.62,27.13,27.79,139.18,High
27,Rania Rastogi,2.49,23.35,32.31,70.14,22.94,151.23,High
28,Indrajit Ganguly,1.72,22.36,46.54,47.94,31.38,149.94,High
29,Akarsh Warrior,1.32,48.7,35.78,47.51,33.6,166.91,High
30,Ivan Sheth,1.56,25.96,38.87,75.87,17.42,159.68,High
31,Miraan Wali,4.72,28.36,44.9,70.53,14.65,163.16,High
32,Akarsh Doshi,1.38,41.83,39.54,38.56,24.97,146.28,High
33,Sumer Ratti,2.43,11.48,16.68,74.23,3.37,108.19,Normal
34,Adah Subramaniam,2.16,20.64,33.6,6.97,7.22,70.59,Low
35,Oorja Kashyap,4.34,52.58,40.99,61.33,27.62,186.86,High
36,Misha Singhal,3.36,37.6,40.58,68.25,14.32,164.11,High
37,Yuvaan Lal,1.85,51.7,29.74,15.17,4.45,102.91,Normal
38,Vritika Sibal,4.54,34.2,22.55,7.31,18.21,86.81,Low
39,Shaan Bassi,3.71,20.8,26.72,74.27,19.84,145.34,High
40,Rohan Roy,4.78,16.75,15.0,77.17,32.55,146.25,High
41,Kabir Tank,4.3,55.56,17.24,5.09,11.45,93.64,Low
42,Anya Wagle,2.19,30.8,40.04,65.38,4.1,142.51,High
43,Kashvi Mandal,2.3,46.46,58.24,59.31,6.79,173.1,High
44,Eva Ganesh,4.98,35.8,59.63,46.9,15.62,162.93,High
45,Faiyaz Choudhry,1.33,56.36,17.16,19.95,5.87,100.67,Normal
46,Suhana Babu,1.67,42.17,59.84,72.02,12.75,188.45,High
47,Pihu Chandran,3.78,20.51,5.03,15.65,28.39,73.36,Low
48,Samar Acharya,2.99,28.06,56.6,42.5,11.76,141.91,High
49,Vanya Dhar,2.42,25.14,7.18,31.6,24.2,90.54,Low
50,Indranil Tank,4.92,28.53,19.47,62.53,20.51,135.96,High
51,Arnav Sha,3.55,35.84,46.96,45.92,21.23,153.5,High
52,Uthkarsh Suri,2.02,31.63,56.07,58.21,36.95,184.88,High
53,Mannat Bal,2.83,16.24,51.61,27.66,24.53,122.87,Normal
54,Umang Das,2.95,48.4,18.79,11.22,12.31,93.67,Low
55,Shanaya Venkataraman,1.92,20.11,16.14,63.73,8.07,109.97,Normal
56,Indrans Deol,2.39,11.61,18.4,58.57,3.8,94.77,Low
57,Yuvaan Boase,2.72,52.27,51.55,15.59,9.07,131.2,Normal
58,Romil Chakraborty,3.91,57.16,31.86,34.26,4.61,131.8,Normal
59,Anahita Ravel,3.11,29.81,19.86,51.22,30.65,134.65,Normal
60,Hunar Sachar,3.14,9.92,41.08,57.96,25.92,138.02,High
61,Anika Kumar,2.12,35.96,23.4,30.68,38.54,130.7,Normal
62,Shayak Bassi,3.54,12.7,58.38,72.3,28.23,175.15,High
63,Rasha Sundaram,2.33,32.1,56.09,42.02,38.31,170.85,High
64,Navya Vasa,2.07,48.42,56.66,57.75,13.95,178.85,High
65,Kismat Thakkar,4.4,26.18,15.5,75.22,32.33,153.63,High
66,Ivana Iyengar,1.51,12.97,40.81,59.15,5.2,119.64,Normal
67,Taimur Ramanathan,4.56,26.75,42.8,41.31,36.19,151.61,High
68,Sara Goda,3.85,12.46,19.0,52.44,9.9,97.65,Low
69,Anya Hans,2.78,47.38,55.52,30.55,25.0,161.23,High
70,Renee Bath,2.09,58.02,27.06,53.99,5.91,147.07,High
71,Rati Dua,2.28,20.88,29.6,21.96,17.57,92.29,Low
72,Devansh Kapadia,2.17,15.91,24.5,25.87,36.65,105.1,Normal
73,Shray Jayaraman,3.54,10.33,32.09,36.33,38.19,120.48,Normal
74,Madhup Batra,2.43,45.11,27.66,19.69,21.54,116.43,Normal
75,Aayush Shenoy,2.37,39.44,47.16,65.88,26.16,181.01,High
76,Purab Viswanathan,1.41,57.69,32.83,42.33,17.0,151.26,High
77,Zeeshan Shere,1.11,12.18,46.32,72.07,3.43,135.11,High
78,Anahi Sachar,1.41,6.56,35.13,62.88,39.99,145.97,High
79,Navya Doshi,3.14,36.33,32.33,48.69,6.19,126.68,Normal
80,Kartik Madan,1.37,46.75,42.14,70.39,6.11,166.76,High
81,Samarth Shenoy,4.26,12.21,53.91,54.36,12.53,137.27,High
82,Samar Chahal,4.42,24.23,20.79,9.87,11.73,71.04,Low
83,Mamooty Kata,4.03,23.29,30.29,78.79,29.13,165.53,High
84,Saira Comar,3.22,56.01,43.59,77.22,9.7,189.74,High
85,Lavanya Kurian,4.82,19.15,20.0,16.29,36.07,96.33,Low
86,Madhav Butala,2.74,55.23,49.73,39.74,3.06,150.5,High
87,Neysa Bir,3.44,21.92,28.71,36.44,33.33,123.84,Normal
88,Samar Gour,3.84,6.19,18.95,56.49,23.47,108.94,Normal
89,Pranay Varma,3.32,33.41,55.91,34.09,35.3,162.03,High
90,Baiju Balan,1.93,43.42,57.92,30.45,28.92,162.64,High
91,Oorja Goyal,2.49,50.94,11.55,50.12,9.12,124.22,Normal
92,Nehmat Yohannan,1.91,16.88,46.53,24.37,19.54,109.23,Normal
93,Samarth Bassi,3.82,29.71,56.11,55.1,29.5,174.24,High
94,Sana Majumdar,2.31,22.97,26.67,62.23,16.15,130.33,Normal
95,Kavya Taneja,3.78,8.81,58.04,42.05,2.0,114.68,Normal
96,Miraan Mannan,2.85,16.23,39.75,72.26,23.55,154.64,High
97,Samarth Sampath,2.65,27.72,5.12,18.51,18.05,72.05,Low
98,Samiha Shan,1.59,36.52,11.62,11.74,28.21,89.68,Low
99,Dhanush Maharaj,4.0,23.75,55.29,41.37,6.96,131.37,Normal
100,Rhea Sama,3.23,7.68,45.91,30.7,35.38,122.9,Normal
1,Charvi Cherian,1.34,28.29,58.57,34.33,10.02,132.55,Normal
2,Romil Khosla,1.88,59.81,6.83,34.65,17.09,120.26,Normal
3,Keya Sharaf,2.34,48.57,5.09,70.61,1.09,127.7,Normal
4,Dhruv Sankaran,4.1,35.74,51.21,28.76,9.77,129.58,Normal
5,Indrans Bhavsar,2.2,18.01,19.69,41.76,10.65,92.31,Low
6,Tejas Lalla,3.05,23.79,58.71,39.64,22.48,147.67,High
7,Vivaan Vaidya,2.07,24.81,24.53,65.35,26.99,143.75,High
8,Khushi Chandran,4.82,42.16,20.25,51.33,37.25,155.81,High
9,Chirag Dugal,4.36,34.91,12.84,54.18,37.16,143.45,High
10,Kismat Bhalla,2.31,34.22,21.34,42.92,10.3,111.09,Normal
11,Alia D’Alia,4.85,31.69,37.69,66.1,20.0,160.33,High
12,Nitya Dyal,4.79,16.42,47.83,45.11,26.71,140.86,High
13,Anaya Choudhary,1.87,42.31,37.7,37.49,19.88,139.25,High
14,Jiya Sandal,3.21,45.65,28.3,66.04,10.89,154.09,High
15,Tara Borra,2.73,59.33,52.39,6.32,36.97,157.74,High
16,Kiaan Cherian,3.89,40.94,29.07,45.97,2.49,122.36,Normal
17,Adira Lad,1.73,48.28,38.17,73.85,1.77,163.8,High
18,Reyansh Aggarwal,2.48,16.42,59.74,44.98,15.99,139.61,High
19,Ishaan Golla,3.84,7.06,20.17,19.78,8.6,59.45,Low
20,Vihaan Kuruvilla,4.14,11.81,14.37,28.42,22.19,80.93,Low
21,Madhav Swaminathan,2.19,34.79,38.7,35.71,17.91,129.3,Normal
22,Reyansh Dasgupta,2.68,15.61,19.86,29.88,16.52,84.55,Low
23,Ryan Tata,1.04,12.11,6.62,74.32,26.99,121.08,Normal
24,Damini Kalita,2.08,41.71,19.71,50.69,22.05,136.24,High
